longitude,latitude
-0.09435345,51.47907471
-0.10450955,51.5050485
-0.10450955,51.5050485
-0.08258905,51.49174256
-0.05491227,51.49893044
-0.10756963,51.4972742
-0.08982192,51.47378513
-0.08191076,51.49074226
-0.06055844,51.49795384
-0.05491227,51.49893044
-0.05491227,51.49893044
-0.10013896,51.49580515
-0.10013896,51.49580515
-0.054988,51.49038854
-0.069171,51.44448963
-0.09283631,51.47401408
-0.07828545,51.42962136
-0.06442323,51.49549076
-0.06906412,51.45725779
-0.09313594,51.50135695
-0.0840541,51.50489599
-0.09440798,51.47430943
-0.09440798,51.47430943
-0.09444761,51.49409412
-0.06547668,51.47401528
-0.07148289,51.46134442
-0.10815548,51.50052104
-0.05606409,51.49894954
-0.08686162,51.48947423
-0.09981547,51.493192
-0.05759816,51.47982024
-0.07538198,51.45763152
-0.10129073,51.49582379
-0.05519402,51.45846722
-0.09080965,51.49151697
-0.10001741,51.49526361
-0.10456178,51.50379035
-0.05986382,51.46376052
-0.07788732,51.48707925
-0.04687301,51.49151258
-0.09395863,51.48509343
-0.08403763,51.49842092
-0.08299143,51.49588582
-0.09172402,51.47651396
-0.06015251,51.47392726
-0.09801655,51.50179591
-0.09801655,51.50179591
-0.10855886,51.49773979
-0.10558094,51.50353703
-0.09335043,51.47204402
-0.06668242,51.46252431
-0.081191,51.49073048
-0.04585764,51.49167551
-0.08832023,51.4787067
-0.07561413,51.42472133
-0.09610111,51.4751463
-0.09907082,51.47645349
-0.08527441,51.48953826
-0.08527441,51.48953826
-0.06663877,51.47718196
-0.0747737,51.48918642
-0.0891306,51.50066228
-0.07543298,51.49405334
-0.08896978,51.47350146
-0.10815548,51.50052104
-0.07863481,51.50013103
-0.0510382,51.49517905
-0.07321675,51.46119308
-0.06877493,51.47433948
-0.0496223,51.4574753
-0.06669002,51.46234457
-0.08551811,51.48027967
-0.07967841,51.43414065
-0.09616397,51.49439177
-0.07540638,51.49126514
-0.09930505,51.49507221
-0.04741808,51.4922411
-0.04741808,51.4922411
-0.08916106,51.48960165
-0.07054721,51.47328953
-0.07054721,51.47328953
-0.06069047,51.49857652
-0.07756412,51.47421421
-0.09269241,51.47401173
-0.07964905,51.48971602
-0.07683509,51.50181013
-0.08925008,51.47368588
-0.06680169,51.47673501
-0.09297121,51.47077885
-0.10244125,51.50627404
-0.09401572,51.4940871
-0.09260127,51.50035905
-0.09358289,51.50100451
-0.07894441,51.48934477
-0.06518624,51.46726583
-0.08636675,51.49441218
-0.09691948,51.49008752
-0.08599792,51.48946014
-0.08037893,51.45861278
-0.06015633,51.47383739
-0.06015633,51.47383739
-0.07942655,51.49843538
-0.09401107,51.48383529
-0.10099872,51.48898458
-0.08230974,51.47779916
-0.10258151,51.50636624
-0.07683509,51.50181013
-0.07683509,51.50181013
-0.0775692,51.48779345
-0.07497394,51.47417168
-0.06547668,51.47401528
-0.06611127,51.45900765
-0.06096523,51.49210629
-0.06927713,51.4897255
-0.07066207,51.4432552
-0.05515437,51.47294511
-0.09571377,51.48790969
-0.09571377,51.48790969
-0.09109553,51.46742097
-0.10463862,51.50541029
-0.07247464,51.4753896
-0.09800004,51.49181367
-0.10129073,51.49582379
-0.0689419,51.47038537
-0.10104389,51.49483059
-0.06562819,51.47383792
-0.07415245,51.48683808
-0.05839819,51.48810693
-0.09401572,51.4940871
-0.05602663,51.46936244
-0.05602663,51.46936244
-0.0979963,51.49190353
-0.1047386,51.49605942
-0.1011298,51.49276365
-0.09610111,51.4751463
-0.08704519,51.49541245
-0.09830475,51.49487614
-0.05901442,51.48038327
-0.09343515,51.50109203
-0.09563514,51.48979689
-0.09008087,51.4675843
-0.06691091,51.48096345
-0.08077423,51.49036395
-0.04512635,51.4919331
-0.04512635,51.4919331
-0.08818114,51.50613239
-0.08818114,51.50613239
-0.08547148,51.5054587
-0.06625892,51.45892016
-0.06625892,51.45892016
-0.10043438,51.49563008
-0.06917249,51.47515539
-0.07173272,51.46224782
-0.05097503,51.50003411
-0.09610111,51.4751463
-0.09415969,51.49408944
-0.09610111,51.4751463
-0.0647572,51.4740034
-0.08567329,51.49377136
-0.05410204,51.497658
-0.05410204,51.497658
-0.05410204,51.497658
-0.0584502,51.48010415
-0.1000062,51.49553321
-0.10470578,51.50379267
-0.096977,51.49908121
-0.10261046,51.49179842
-0.07711515,51.49516008
-0.07148289,51.46134442
-0.07908459,51.489437
-0.09373063,51.50091698
-0.07302737,51.45201723
-0.10012774,51.49607475
-0.09930505,51.49507221
-0.04701696,51.49151497
-0.10043438,51.49563008
-0.06583361,51.4417367
-0.09520425,51.50013157
-0.08161532,51.49091728
-0.0892343,51.50507043
-0.10471174,51.5071201
-0.10471174,51.5071201
-0.05844484,51.47344932
-0.06600441,51.46494119
-0.06655616,51.47232445
-0.05947337,51.48992331
-0.098144,51.491816
-0.098144,51.491816
-0.08902463,51.48941957
-0.06683389,51.46234695
-0.05309366,51.49089666
-0.05309366,51.49089666
-0.05368927,51.49720152
-0.0799294,51.48990047
-0.0799294,51.48990047
-0.0799294,51.48990047
-0.06484436,51.45152263
-0.06917249,51.47515539
-0.04818011,51.49126456
-0.06749505,51.47395866
-0.09292749,51.440742
-0.07631173,51.4902908
-0.07631173,51.4902908
-0.06412141,51.47201446
-0.07245172,51.48618063
-0.07245172,51.48618063
-0.09517542,51.48700168
-0.06244043,51.45391098
-0.08109128,51.46222158
-0.07306136,51.44779113
-0.10132435,51.49501499
-0.08507686,51.48737677
-0.09328366,51.50126943
-0.04715707,51.49160725
-0.08635034,51.50580578
-0.08077423,51.49036395
-0.0861342,51.48379693
-0.0861342,51.48379693
-0.05377826,51.48497272
-0.05289184,51.46859095
-0.06807366,51.44321254
-0.09382968,51.48473162
-0.08951854,51.50516498
-0.0659688,51.49641554
-0.06085866,51.48104331
-0.06085866,51.48104331
-0.0636845,51.47893175
-0.09465794,51.48213719
-0.07738456,51.50244864
-0.063347,51.46309872
-0.04864456,51.49388024
-0.08534393,51.49475519
-0.08534393,51.49475519
-0.0787788,51.50013339
-0.08320258,51.47367706
-0.05242802,51.49637121
-0.07548087,51.46554686
-0.05532993,51.47897325
-0.06015633,51.47383739
-0.06507736,51.48345119
-0.06507736,51.48345119
-0.07464099,51.48207992
-0.09594823,51.50302133
-0.09594823,51.50302133
-0.04878468,51.4939725
-0.04878468,51.4939725
-0.07088739,51.48570525
-0.08373768,51.49526852
-0.04716091,51.49151738
-0.09372779,51.49408241
-0.0998716,51.50569288
-0.09067191,51.49825932
-0.06763847,51.44329529
-0.06970256,51.47624326
-0.09932131,51.47735682
-0.07057874,51.44523226
-0.07057874,51.44523226
-0.09411642,51.47439462
-0.07641069,51.50162331
-0.08009929,51.48585651
-0.09432534,51.50047701
-0.09462425,51.48294599
-0.08406596,51.47369118
-0.07959381,51.47388777
-0.07435313,51.48207519
-0.07750833,51.44813398
-0.0738341,51.47388317
-0.10465355,51.50505082
-0.10465355,51.50505082
-0.10201597,51.49223844
-0.09327176,51.47393123
-0.05986649,51.48066717
-0.09431017,51.48357038
-0.10698497,51.5009518
-0.10043438,51.49563008
-0.07654647,51.48813639
-0.09286025,51.49415824
-0.07148289,51.46134442
-0.05368927,51.49720152
-0.08349037,51.47368176
-0.06273518,51.45442845
-0.07815747,51.50120233
-0.08063405,51.49027172
-0.10132435,51.49501499
-0.08161265,51.49784168
-0.08489925,51.50535943
-0.06922949,51.47721569
-0.09445244,51.48015545
-0.06635371,51.4839219
-0.1005166,51.49365299
-0.1005166,51.49365299
-0.1005166,51.49365299
-0.1005166,51.49365299
-0.1005166,51.49365299
-0.1005166,51.49365299
-0.09311286,51.47428836
-0.053638,51.46797384
-0.1047386,51.49605942
-0.07845059,51.47710645
-0.07845059,51.47710645
-0.07767157,51.48878434
-0.10468116,51.50091459
-0.07555182,51.45017022
-0.07555182,51.45017022
-0.08561312,51.48145029
-0.06511402,51.46897329
-0.08297601,51.42753991
-0.07526553,51.47408654
-0.05239566,51.50050736
-0.09415969,51.49408944
-0.07930224,51.47397292
-0.06890268,51.48495315
-0.09384466,51.48437216
-0.09274151,51.50045126
-0.06085485,51.48113317
-0.05438232,51.49784251
-0.05438232,51.49784251
-0.07960344,51.49799763
-0.09382219,51.48491135
-0.07540565,51.47417877
-0.07540565,51.47417877
-0.07540565,51.47417877
-0.0944225,51.48087438
-0.10078212,51.49419687
-0.06768369,51.4797172
-0.07540088,51.45718218
-0.05045265,51.49202182
-0.04700435,51.4614785
-0.09996507,51.49652176
-0.08316944,51.47790315
-0.05401777,51.49963502
-0.08554445,51.47965061
-0.06465697,51.46276065
-0.0930589,51.4721292
-0.0930589,51.4721292
-0.0930589,51.4721292
-0.10668581,51.50121675
-0.09228813,51.494059
-0.10097837,51.49294106
-0.09907082,51.47645349
-0.05092516,51.50120234
-0.08017666,51.49772824
-0.08017666,51.49772824
-0.06389763,51.47389927
-0.06360983,51.47389451
-0.08672519,51.48929215
-0.06903617,51.47497328
-0.06903617,51.47497328
-0.10077838,51.49428673
-0.07255004,51.49067865
-0.10462892,51.50217273
-0.10462892,51.50217273
-0.06571449,51.47860557
-0.06891884,51.47434185
-0.06542287,51.47869068
-0.0884435,51.49642446
-0.04745266,51.49143231
-0.09705969,51.49017972
-0.09730446,51.49468006
-0.09730446,51.49468006
-0.05672192,51.47333084
-0.08880983,51.50488365
-0.0841069,51.45552628
-0.0841069,51.45552628
-0.07049774,51.47787507
-0.0824362,51.48508541
-0.06986187,51.47246889
-0.10457892,51.50684817
-0.07855416,51.45750372
-0.08621809,51.49108243
-0.10557578,51.50713405
-0.06619998,51.47393729
-0.09242835,51.49415121
-0.0692332,51.47371752
-0.10442372,51.50711545
-0.06572655,51.49533242
-0.07863481,51.50013103
-0.08373391,51.49535839
-0.07770803,51.47421657
-0.07326612,51.47711126
-0.06562819,51.47383792
-0.05803284,51.4594136
-0.08804026,51.46818052
-0.07661963,51.45558348
-0.07511784,51.47417405
-0.10456551,51.50370048
-0.10456551,51.50370048
-0.10456551,51.50370048
-0.10456551,51.50370048
-0.0957855,51.50346833
-0.08405677,51.46703632
-0.06130369,51.47394631
-0.09801856,51.49828875
-0.06790885,51.46416325
-0.05396502,51.49073127
-0.05396502,51.49073127
-0.09544833,51.48736581
-0.09916482,51.49498001
-0.08804026,51.46818052
-0.04529337,51.49139631
-0.07685327,51.48769177
-0.05972256,51.48066479
-0.08636675,51.49441218
-0.06879771,51.47380028
-0.09176117,51.50322308
-0.08561171,51.50555091
-0.08424716,51.44185941
-0.1074579,51.49997022
-0.071119,51.47338887
-0.03857508,51.49353229
-0.05149899,51.46748865
-0.09844656,51.50531007
-0.09855345,51.4923622
-0.09275913,51.47931857
-0.10557578,51.50713405
-0.07416383,51.49340301
-0.10477292,51.50217506
-0.08497728,51.42784243
-0.05289184,51.46859095
-0.10464758,51.50172339
-0.09383343,51.48464175
-0.08195546,51.43130023
-0.08195546,51.43130023
-0.09317282,51.47285048
-0.09271628,51.49415589
-0.07612513,51.47419059
-0.09665403,51.48954365
-0.10013896,51.49580515
-0.08561312,51.48145029
-0.08007883,51.50348202
-0.06763847,51.44329529
-0.08175865,51.48750238
-0.06228668,51.44734362
-0.06638663,51.46611657
-0.0878186,51.47348268
-0.09909938,51.49309047
-0.09909938,51.49309047
-0.07996677,51.46157367
-0.07856583,51.49149683
-0.07803564,51.42871796
-0.08618977,51.49863592
-0.06759037,51.46829472
-0.06638663,51.46611657
-0.06430334,51.47111818
-0.06225215,51.4821455
-0.09421328,51.4789825
-0.07083122,51.47338413
-0.07784279,51.49840942
-0.06943969,51.49269581
-0.06299674,51.48836288
-0.09316157,51.47312009
-0.05777452,51.48854625
-0.07727633,51.47420948
-0.07264131,51.4680182
-0.10450582,51.50513836
-0.0931391,51.47365929
-0.08897694,51.4940051
-0.10453938,51.50432955
-0.0670038,51.49238588
-0.06893371,51.47739966
-0.05700972,51.47333561
-0.09316157,51.47312009
-0.09576677,51.50391767
-0.0751058,51.46077448
-0.10520634,51.49867488
-0.10520634,51.49867488
-0.10520634,51.49867488
-0.10520634,51.49867488
-0.07951079,51.47586483
-0.07951079,51.47586483
-0.09966702,51.49745217
-0.09923961,51.49318268
-0.06996003,51.47696693
-0.10501908,51.49624381
-0.07496196,51.46077212
-0.05816619,51.4800095
-0.08177047,51.47005649
-0.05367712,51.49072649
-0.10557578,51.50713405
-0.09557731,51.48772761
-0.09547505,51.48776192
-0.06669002,51.46234457
-0.07244793,51.4862705
-0.10116369,51.49887928
-0.06962364,51.46787859
-0.092864,51.49406837
-0.092864,51.49406837
-0.08832686,51.46476792
-0.06373685,51.49808732
-0.07957808,51.498258
-0.101872,51.49223611
-0.1020197,51.49214857
-0.08490225,51.44339891
-0.08384698,51.4926624
-0.07237921,51.49813982
-0.07387945,51.46938749
-0.07219087,51.45479127
-0.09431017,51.48357038
-0.0750616,51.48919114
-0.08708464,51.46348865
-0.07121421,51.45747306
-0.09678675,51.48981558
-0.07626994,51.48786206
-0.06508116,51.48336132
-0.09236925,51.48866468
-0.08598944,51.43460364
-0.10078212,51.49419687
-0.06702373,51.45785364
-0.09881145,51.49308581
-0.05004206,51.5016373
-0.05004206,51.5016373
-0.08035371,51.49008728
-0.04715707,51.49160725
-0.0653282,51.49793374
-0.06583823,51.48589182
-0.07830875,51.49760771
-0.05981629,51.4954146
-0.05981629,51.4954146
-0.05981629,51.4954146
-0.06085485,51.48113317
-0.08941857,51.50066697
-0.05187514,51.49582246
-0.10087588,51.50579906
-0.07863481,51.50013103
-0.08044118,51.42623939
-0.08044118,51.42623939
-0.09396238,51.48500356
-0.0660149,51.44425771
-0.0660149,51.44425771
-0.0660149,51.44425771
-0.05673578,51.46622669
-0.09907082,51.47645349
-0.06042376,51.49128797
-0.08874587,51.50641137
-0.0435852,51.49091817
-0.08766423,51.45306639
-0.08766423,51.45306639
-0.0863517,51.49477164
-0.09610111,51.4751463
-0.0482242,51.49360345
-0.08270611,51.47178044
-0.08297601,51.42753991
-0.06480463,51.46267316
-0.10043438,51.49563008
-0.08832891,51.50604487
-0.0460016,51.49167791
-0.08297601,51.42753991
-0.05765172,51.48872406
-0.09300797,51.49407071
-0.07190705,51.44786207
-0.06243345,51.49824563
-0.05548437,51.49902986
-0.09072835,51.44861992
-0.04727797,51.49214882
-0.09421328,51.4789825
-0.09421328,51.4789825
-0.09421328,51.4789825
-0.06591598,51.47384267
-0.06591598,51.47384267
-0.0646095,51.47409089
-0.06261247,51.46344629
-0.06261247,51.46344629
-0.09225696,51.47409458
-0.09973679,51.4881548
-0.05646595,51.47935182
-0.05840201,51.48801707
-0.05840201,51.48801707
-0.0787788,51.50013339
-0.066291,51.46497291
-0.08951854,51.50516498
-0.07655403,51.48795665
-0.09868245,51.492724
-0.09579517,51.49978145
-0.09404152,51.47619195
-0.06947313,51.4543868
-0.06430334,51.47111818
-0.09719242,51.49045166
-0.06745029,51.46820248
-0.06530154,51.49856279
-0.08971679,51.46595965
-0.08565637,51.47353731
-0.09430104,51.48033284
-0.06918676,51.48504775
-0.07503757,51.45897479
-0.05747042,51.46587916
-0.06607609,51.46665103
-0.06389763,51.47389927
-0.06544304,51.47140679
-0.0751058,51.46077448
-0.09952193,51.49678436
-0.09300269,51.47347722
-0.10243751,51.50636391
-0.06494105,51.48326908
-0.06494105,51.48326908
-0.09326426,51.47411096
-0.09283631,51.47401408
-0.10229724,51.50627171
-0.10229724,51.50627171
-0.05518984,51.478881
-0.08999097,51.49042452
-0.06534532,51.46690875
-0.09938731,51.49309514
-0.09938731,51.49309514
-0.06544067,51.4850759
-0.05239387,51.49109186
-0.05958837,51.47364812
-0.07036521,51.47760311
-0.06961697,51.45438918
-0.06961697,51.45438918
-0.09882962,51.47186324
-0.05201871,51.48908022
-0.05201871,51.48908022
-0.0975924,51.49468473
-0.06375373,51.47389689
-0.10468116,51.50091459
-0.09185951,51.43874619
-0.09328366,51.50126943
-0.09328366,51.50126943
-0.10043063,51.49571994
-0.07237921,51.49813982
-0.06528215,51.48201571
-0.06784776,51.4690184
-0.06655329,51.46557975
-0.08373768,51.49526852
-0.07442494,51.47695045
-0.06225596,51.48205564
-0.10507627,51.48791746
-0.06225215,51.4821455
-0.10396947,51.49029163
-0.10396947,51.49029163
-0.06876254,51.48486091
-0.08450142,51.47360837
-0.08161265,51.49784168
-0.10374571,51.49568367
-0.09206793,51.50277843
-0.09451401,51.48213485
-0.10468489,51.50082472
-0.1074579,51.49997022
-0.05501047,51.47294272
-0.10456773,51.50711777
-0.10456773,51.50711777
-0.09240702,51.45323362
-0.08587922,51.49917042
-0.06155152,51.49526345
-0.09306265,51.47203933
-0.09306265,51.47203933
-0.06882161,51.49709207
-0.07430277,51.44907055
-0.06085485,51.48113317
-0.10154159,51.50365157
-0.096977,51.49908121
-0.06996405,51.47345978
-0.09080965,51.49151697
-0.0692183,51.47065971
-0.06917373,51.49898633
-0.0934119,51.47402344
-0.0934119,51.47402344
-0.08574576,51.48172224
-0.09040884,51.50454999
-0.05745425,51.47981785
-0.08309301,51.44193046
-0.09807819,51.50377532
-0.06665585,51.46315337
-0.05388445,51.4486432
-0.05402826,51.44864559
-0.05402826,51.44864559
-0.06371405,51.4442197
-0.05264153,51.47784946
-0.05264153,51.47784946
-0.0527816,51.47794172
-0.0527816,51.47794172
-0.07837491,51.42062992
-0.08258151,51.49192229
-0.08258151,51.49192229
-0.10376282,51.49874148
-0.0997407,51.49498935
-0.10043438,51.49563008
-0.10043438,51.49563008
-0.06294058,51.46929708
-0.13410996,51.4188332
-0.11469368,51.45728135
-0.10847409,51.48586801
-0.11053383,51.48482209
-0.11584032,51.46089691
-0.11402849,51.50484222
-0.13885848,51.46126462
-0.10316399,51.4652608
-0.13190636,51.41996719
-0.11493025,51.47949723
-0.11493025,51.47949723
-0.12022145,51.49442013
-0.12022145,51.49442013
-0.1045078,51.45298033
-0.08773488,51.42725797
-0.09276871,51.44109914
-0.12005734,51.43884229
-0.10996036,51.50216884
-0.12440836,51.44502713
-0.11872446,51.46812846
-0.11686595,51.45941159
-0.11317725,51.48009853
-0.11553409,51.46134163
-0.11175655,51.47962603
-0.11377564,51.45510829
-0.11583474,51.44704787
-0.11147087,51.4865458
-0.12793966,51.43609082
-0.11536227,51.50045722
-0.11523473,51.4651138
-0.13127442,51.42841031
-0.08334021,51.42124185
-0.13314512,51.46369175
-0.11537171,51.46178866
-0.09915271,51.42249775
-0.10218095,51.47785277
-0.11270665,51.4705587
-0.1145598,51.46402381
-0.12145834,51.47132873
-0.12629889,51.469158
-0.13017684,51.451774
-0.08345527,51.42296136
-0.11333077,51.50429144
-0.10609475,51.43897714
-0.13235102,51.44434465
-0.11313524,51.46714837
-0.11313524,51.46714837
-0.09565478,51.46857428
-0.11768864,51.45795898
-0.12257263,51.47224584
-0.12970985,51.45968021
-0.12689285,51.46871786
-0.1081325,51.48019711
-0.11852479,51.47613774
-0.1385996,51.44992967
-0.11822588,51.47640272
-0.11628863,51.5024505
-0.11284007,51.46732347
-0.12910205,51.42172102
-0.11190936,51.50381893
-0.13487785,51.46003232
-0.10541173,51.43740135
-0.10541173,51.43740135
-0.08922731,51.42251609
-0.13375131,51.42764041
-0.13375131,51.42764041
-0.13375131,51.42764041
-0.14150798,51.41373472
-0.11237754,51.48202808
-0.11310481,51.446941
-0.11571393,51.49542692
-0.12347324,51.47837527
-0.12242506,51.4723334
-0.1060705,51.48825726
-0.13956687,51.46154565
-0.11149418,51.49643818
-0.12791286,51.42970556
-0.11056979,51.50136931
-0.11056979,51.50136931
-0.12516892,51.41590276
-0.10147629,51.47748165
-0.12942821,51.43134846
-0.13960338,51.46064696
-0.1169912,51.46091541
-0.09868381,51.46844361
-0.13064438,51.42974918
-0.11672915,51.49526338
-0.11262815,51.47595306
-0.11284991,51.47406816
-0.12751463,51.42888984
-0.13044778,51.42399069
-0.11258606,51.48395586
-0.10997294,51.48445335
-0.10997294,51.48445335
-0.12415272,51.48638962
-0.12215169,51.45092626
-0.12215169,51.45092626
-0.10998655,51.50223222
-0.1168641,51.47799955
-0.12422908,51.41426902
-0.11298765,51.46723592
-0.11652055,51.47794907
-0.11119409,51.5002103
-0.12969116,51.4777552
-0.11486606,51.4635791
-0.14663787,51.45401385
-0.10358702,51.44046537
-0.1015171,51.4522125
-0.11769973,51.45768938
-0.11769973,51.45768938
-0.110818,51.48491659
-0.14471326,51.44822807
-0.11242728,51.42846782
-0.12689285,51.46871786
-0.12910571,51.42163115
-0.13549102,51.46264995
-0.13154838,51.44990739
-0.11423192,51.46150054
-0.11149789,51.49634831
-0.11252741,51.4818866
-0.11978215,51.49459294
-0.12911258,51.43907715
-0.1284114,51.43510916
-0.1506034,51.4663065
-0.12924211,51.42181319
-0.10769235,51.43513604
-0.10454477,51.42775599
-0.11486976,51.46348923
-0.11314018,51.4809972
-0.11487717,51.46330949
-0.11487717,51.46330949
-0.11487717,51.46330949
-0.11487717,51.46330949
-0.09306006,51.44101395
-0.09306006,51.44101395
-0.12513628,51.4852363
-0.12513628,51.4852363
-0.13545521,51.44232575
-0.12506031,51.43613471
-0.12506031,51.43613471
-0.11553527,51.50324775
-0.12291875,51.44976948
-0.10521068,51.46729031
-0.13117098,51.42741946
-0.11283636,51.46741334
-0.13819654,51.41736932
-0.12880175,51.43259743
-0.12880175,51.43259743
-0.1320186,51.44191129
-0.11535639,51.47439623
-0.12228852,51.47215137
-0.13127075,51.42850018
-0.1050857,51.44597526
-0.11598952,51.50271548
-0.11591591,51.49052913
-0.09610968,51.44034411
-0.09610968,51.44034411
-0.13563488,51.46265224
-0.11907935,51.45564318
-0.11229267,51.48199074
-0.11807828,51.47649028
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.11799852,51.45742439
-0.12962381,51.42303331
-0.11660031,51.45991992
-0.12827129,51.43501699
-0.13120397,51.42661064
-0.11671689,51.50254731
-0.10918106,51.42346943
-0.11177512,51.46173078
-0.14115933,51.45068972
-0.1120852,51.47864213
-0.11861087,51.45653495
-0.11471109,51.46384638
-0.10633029,51.44023995
-0.12925508,51.43206511
-0.12443254,51.42335496
-0.12443254,51.42335496
-0.14334213,51.45719907
-0.12005734,51.43884229
-0.10582714,51.46631106
-0.100963,51.43781494
-0.11012415,51.50621822
-0.11612433,51.46099141
-0.11538318,51.50693234
-0.11538318,51.50693234
-0.11769973,51.45768938
-0.11087468,51.49400016
-0.11096962,51.46729335
-0.10330443,51.46465155
-0.10562466,51.42251268
-0.13375003,51.45944783
-0.11545319,51.43184385
-0.12689285,51.46871786
-0.09922899,51.4553229
-0.13712112,51.46150681
-0.09438622,51.43680887
-0.12990355,51.43027692
-0.11834931,51.45239405
-0.11885729,51.46804966
-0.11262207,51.46911851
-0.11278013,51.47226849
-0.10133238,51.47747932
-0.10297569,51.46563545
-0.12781706,51.48132236
-0.11309275,51.49610421
-0.12637683,51.43912337
-0.12624712,51.48448968
-0.13109766,51.42921684
-0.11237977,51.48197416
-0.11882739,51.47578289
-0.10529398,51.44094262
-0.10707637,51.43611529
-0.13357674,51.46369862
-0.12668078,51.48445164
-0.13017862,51.42353677
-0.13293447,51.41944399
-0.12928077,51.43143603
-0.12053297,51.43777078
-0.12053297,51.43777078
-0.122152,51.47196932
-0.1273301,51.48266348
-0.11135013,51.46505127
-0.11135013,51.46505127
-0.11135013,51.46505127
-0.11135013,51.46505127
-0.11135013,51.46505127
-0.11135013,51.46505127
-0.11135013,51.46505127
-0.11492654,51.4795871
-0.13544493,51.46272116
-0.11567489,51.50684709
-0.11567489,51.50684709
-0.11567489,51.50684709
-0.12152087,51.49435102
-0.11138546,51.48861275
-0.12487243,51.48640114
-0.11582551,51.46125639
-0.13651434,51.43397932
-0.11281349,51.47145969
-0.11176026,51.47953616
-0.10538295,51.49094397
-0.1050857,51.44597526
-0.11064704,51.44372692
-0.11149022,51.48258933
-0.11599598,51.46096236
-0.14724234,51.45330398
-0.12440468,51.445117
-0.13789189,51.47087143
-0.1130736,51.46166176
-0.11442915,51.47418349
-0.11119261,51.44445514
-0.12746845,51.47963516
-0.09380084,51.47160171
-0.13364624,51.44787248
-0.13133306,51.4269724
-0.13133306,51.4269724
-0.12427858,51.43414378
-0.11408004,51.46518516
-0.10345202,51.46456401
-0.11119037,51.50030017
-0.12261267,51.45021421
-0.13096645,51.43595929
-0.11591386,51.46260673
-0.14322935,51.45288079
-0.11939221,51.46904744
-0.11298765,51.46723592
-0.11298765,51.46723592
-0.11298765,51.46723592
-0.11114865,51.49085712
-0.12396698,51.46633298
-0.11285594,51.49834858
-0.1125948,51.47676186
-0.10652468,51.48772503
-0.13095024,51.42930441
-0.11363961,51.50518669
-0.11065075,51.44363705
-0.11065075,51.44363705
-0.12655103,51.4172738
-0.11185741,51.47369247
-0.12071322,51.4579176
-0.10769122,51.46301383
-0.12007229,51.42796128
-0.11780265,51.50067626
-0.11278013,51.47226849
-0.11113751,51.49112672
-0.13068761,51.42516357
-0.13669079,51.45439572
-0.11682961,51.45434806
-0.12894424,51.44671835
-0.12895097,51.42189847
-0.11205543,51.46191515
-0.11488999,51.47697864
-0.13068761,51.42516357
-0.13535204,51.43072343
-0.11477883,51.45521437
-0.11205914,51.46182528
-0.1415247,51.45941845
-0.09305257,51.44119368
-0.09305257,51.44119368
-0.10476099,51.43643758
-0.10862732,51.44036698
-0.12006861,51.42805115
-0.12426456,51.44502483
-0.10630056,51.4409589
-0.11691392,51.45929546
-0.11268376,51.47460505
-0.11892073,51.45600035
-0.10829145,51.44153062
-0.12942279,51.46318278
-0.1327135,51.46368487
-0.11087468,51.49400016
-0.12585813,51.41663322
-0.11438034,51.49981194
-0.14288505,51.45782132
-0.10582456,51.44203035
-0.13046817,51.45168872
-0.1014488,51.42262492
-0.1014488,51.42262492
-0.12639267,51.4492855
-0.1116092,51.44482157
-0.123027,51.48924929
-0.12414903,51.48647949
-0.12436573,51.47065585
-0.14225165,51.45214588
-0.12161334,51.47456857
-0.13017495,51.42362663
-0.11990113,51.47768857
-0.10457799,51.47213617
-0.12328261,51.42333654
-0.12291507,51.44985935
-0.11851518,51.50086755
-0.10254403,51.44827227
-0.09992309,51.47673708
-0.09992309,51.47673708
-0.11582551,51.46125639
-0.10374468,51.4331837
-0.13068761,51.42516357
-0.13068761,51.42516357
-0.11606596,51.48688948
-0.13406745,51.43753749
-0.13406745,51.43753749
-0.12445904,51.48594489
-0.11224326,51.48179211
-0.12501269,51.48649331
-0.10006327,51.47682928
-0.10504232,51.44354648
-0.10504232,51.44354648
-0.11621507,51.5007407
-0.15070735,51.46729733
-0.10608393,51.47054182
-0.1506034,51.4663065
-0.10841665,51.48029161
-0.11697949,51.49967384
-0.12946858,51.43035991
-0.11809618,51.43404462
-0.11809618,51.43404462
-0.13734877,51.41699615
-0.12907337,51.44708012
-0.11459104,51.42832281
-0.11149418,51.49643818
-0.11135763,51.49625613
-0.10635631,51.43961087
-0.11600978,51.43230245
-0.11700543,51.49904477
-0.11568164,51.46125408
-0.10841665,51.48029161
-0.11757035,51.46083478
-0.11258195,51.50149164
-0.12555369,51.46977558
-0.11645275,51.46000748
-0.10341249,51.43425747
-0.09968877,51.42691293
-0.12942645,51.46309291
-0.12022326,51.43830538
-0.12022326,51.43830538
-0.09380084,51.47160171
-0.12421438,51.4146285
-0.12421815,51.47074342
-0.10996036,51.50216884
-0.12436204,51.47074572
-0.12272022,51.47215828
-0.15061429,51.46603689
-0.10552207,51.44238517
-0.11852849,51.47604788
