,x,y,fold
12300,-0.152768859031009,51.592898314886,5
1193,-0.15273629201428698,51.3612327792519,5
6039,-0.152697096386213,51.4785319401722,5
12464,-0.15264995908002696,51.595828859198,5
1283,-0.152618371060982,51.3641634400269,5
6190,-0.152578677408776,51.481462541858704,5
12627,-0.15253103900210402,51.5987594018412,5
1375,-0.152500430231659,51.3670940991319,5
6342,-0.15246023842824802,51.4843931418756,5
12791,-0.152412098792739,51.6016899428156,5
1467,-0.15238246952190398,51.37002475656671,5
6493,-0.15234177944017,51.48732374022321,5
12955,-0.152293138447426,51.6046204821212,5
1561,-0.152264488927297,51.3729554123314,5
6645,-0.15222330044007998,51.49025433690121,5
13119,-0.152174157961661,51.6075510197579,5
1654,-0.152146488443417,51.375886066426,5
6796,-0.152104801423514,51.4931849319097,5
13271,-0.15205515733093697,51.6104815557257,5
1753,-0.152028468065844,51.3788167188504,5
6944,-0.151986282386007,51.4961155252487,5
13409,-0.151936136550745,51.6134120900247,5
1851,-0.15191042779015398,51.3817473696046,5
7092,-0.151867743323096,51.4990461169182,5
13539,-0.151817095616578,51.6163426226548,5
1950,-0.15179236761192302,51.384678018688795,5
7241,-0.151749184230311,51.5019767069182,5
13667,-0.151698034523923,51.619273153616,5
2049,-0.151674287526727,51.38760866610271,5
7390,-0.151630605103185,51.50490729524861,5
13787,-0.151578953268268,51.6222036829084,5
2151,-0.151556187530138,51.3905393118465,5
7543,-0.15151200593724803,51.5078378819095,5
13897,-0.151459851845101,51.6251342105318,5
2254,-0.15143806761772902,51.393469955920104,5
7697,-0.15139338672802802,51.5107684669009,5
14001,-0.15134073024990602,51.628064736486394,5
2358,-0.151319927785069,51.396400598323496,5
7850,-0.15127474747105402,51.5136990502226,5
14093,-0.15122158847816597,51.630995260771996,5
2462,-0.151201768027729,51.3993312390567,5
8005,-0.15115608816185,51.5166296318748,5
14173,-0.15110242652536598,51.6339257833888,5
2570,-0.151083588341275,51.40226187811971,5
8160,-0.151037408795942,51.519560211857396,5
14240,-0.15098324438698402,51.6368563043365,5
2682,-0.150965388721275,51.4051925155125,5
8315,-0.150918709368852,51.5224907901705,5
14303,-0.150864042058499,51.639786823615395,5
2797,-0.150847169163293,51.408123151234996,5
8470,-0.150799989876104,51.5254213668139,5
14362,-0.15074481953539098,51.6427173412253,5
2912,-0.150728929662893,51.411053785287294,5
8628,-0.150681250313216,51.5283519417878,5
14420,-0.15062557681313798,51.6456478571662,5
3027,-0.150610670215638,51.413984417669404,5
8786,-0.15056249067570904,51.531282515092,5
14471,-0.150506313887212,51.648578371438205,5
3143,-0.15049239081708898,51.4169150483811,5
8946,-0.150443710959099,51.5342130867266,5
51,-0.15041531034085598,51.3025454553512,5
14521,-0.15038703075308898,51.6515088840413,5
3262,-0.15037409146280403,51.41984567742271,5
9107,-0.150324911158905,51.537143656691505,5
77,-0.150297488531288,51.3054761418431,5
14570,-0.150267727406241,51.6544393949753,5
3382,-0.15025577214834399,51.422776304794,5
9268,-0.15020609127064,51.540074224986896,5
104,-0.150179646883764,51.308406826664196,5
14615,-0.150148403842139,51.65736990424029,5
3506,-0.15013743286926504,51.4257069304949,5
9430,-0.15008725128981698,51.5430047916125,5
134,-0.15006178539388398,51.3113375098143,5
14658,-0.150029060056254,51.660300411836396,5
3632,-0.150019073621121,51.4286375545256,5
9596,-0.149968391211951,51.545935356568606,5
166,-0.14994390405724303,51.3142681912936,5
14701,-0.14990969604405302,51.66323091776339,5
3761,-0.149900694399469,51.431568176885996,5
9762,-0.14984951103255198,51.5488659198549,5
199,-0.149826002869441,51.317198871101894,5
14741,-0.149790311801002,51.6661614220215,5
3890,-0.14978229519985997,51.434498797576104,5
9935,-0.14973061074712699,51.551796481471605,5
231,-0.14970808182606798,51.320129549239205,5
14777,-0.14967090732257002,51.6690919246105,5
4021,-0.149663876017846,51.4374294165959,5
10108,-0.14961169035118801,51.5547270414186,5
268,-0.14959014092272,51.3230602257057,5
14812,-0.14955148260421802,51.6720224255305,5
4154,-0.14954543684897698,51.440360033945296,5
10281,-0.149492749840239,51.5576575996959,5
312,-0.14947218015498598,51.3259909005011,5
14846,-0.14943203764141103,51.6749529247815,5
4287,-0.149426977688803,51.443290649624394,5
10453,-0.149373789209787,51.5605881563035,5
363,-0.14935419951846,51.3289215736256,5
14879,-0.149312572429608,51.677883422363394,5
4422,-0.14930849853287,51.446221263633205,5
10625,-0.149254808455334,51.5635187112414,5
418,-0.14923619900872698,51.331852245079205,5
14911,-0.149193086964271,51.68081391827621,5
4556,-0.149189999376725,51.4491518759716,5
10795,-0.149135807572385,51.5664492645096,5
480,-0.149118178621376,51.334782914861705,5
14943,-0.149073581240859,51.68374441252,5
4693,-0.149071480215913,51.452082486639604,5
10965,-0.149016786556441,51.5693798161081,5
548,-0.149000138351997,51.3377135829733,5
4835,-0.14895294104597598,51.45501309563729,5
11136,-0.148897745403,51.572310366036795,5
620,-0.14888207819617003,51.3406442494139,5
4981,-0.148834381862458,51.4579437029645,5
11304,-0.14877868410756198,51.5752409142958,5
698,-0.148763998149481,51.3435749141834,5
5130,-0.148715802660899,51.4608743086215,5
11470,-0.14865960266562397,51.578171460885,5
777,-0.148645898207512,51.346505577282,5
5282,-0.148597203436836,51.463804912608005,5
11637,-0.14854050107268202,51.5811020058045,5
857,-0.148527778365844,51.3494362387095,5
5433,-0.148478584185811,51.466735514924096,5
11803,-0.14842137932423002,51.5840325490541,5
938,-0.14840963862005702,51.352366898465995,5
5585,-0.148359944903358,51.46966611556971,5
11970,-0.14830223741576,51.5869630906341,5
1022,-0.148291478965729,51.3552975565514,5
5737,-0.14824128558501198,51.472596714545,5
12136,-0.14818307534276598,51.5898936305442,5
1108,-0.14817329939843601,51.35822821296579,5
5889,-0.14812260622630802,51.475527311849795,5
12301,-0.148063893100736,51.5928241687845,5
1194,-0.14805509991375398,51.3611588677091,5
6040,-0.14800390682277803,51.478457907484206,5
12465,-0.14794469068516,51.5957547053551,5
1284,-0.14793688050726,51.3640895207813,5
6191,-0.14788518736995301,51.481388501448095,5
12628,-0.147825468091525,51.5986852402558,5
1376,-0.147818641174523,51.3670201721825,5
6343,-0.14776644786336401,51.4843190937416,5
12792,-0.147706225315318,51.6016157734867,5
1468,-0.147700381911116,51.3699508219126,5
6494,-0.147647688298538,51.487249684364606,5
12956,-0.147586962352022,51.6045463050478,5
1562,-0.14758210271261,51.3728814699715,5
6646,-0.14752890867100302,51.4901802733171,5
13120,-0.14746767919712198,51.607476834939,5
1655,-0.14746380357457198,51.3758121163594,5
6797,-0.147410108976283,51.493110860599096,5
13272,-0.147348375846099,51.6104073631604,5
1754,-0.14734548449257198,51.3787427610761,5
6945,-0.147291289209904,51.496041446210604,5
13410,-0.147229052294434,51.61333788971189,5
1852,-0.147227145462174,51.3816734041218,5
7093,-0.147172449367388,51.4989720301517,5
13540,-0.14710970853760502,51.6162684145936,5
1951,-0.147108786478943,51.38460404549629,5
7242,-0.14705358944425698,51.5019026124222,5
2050,-0.146990407538444,51.387534685199604,5
13668,-0.14699034457109197,51.61919893780539,5
7391,-0.146934709436031,51.5048331930222,5
2152,-0.14687200863623698,51.390465323231794,5
13788,-0.146870960390369,51.6221294593473,5
7544,-0.146815809338229,51.5077637719516,5
2255,-0.146753589767884,51.3933959595928,5
13898,-0.14675155599091197,51.6250599792194,5
7698,-0.14669688914636803,51.5106943492105,5
2359,-0.146635150928945,51.3963265942826,5
14002,-0.146632131368196,51.6279904974215,5
7851,-0.14657794885596498,51.5136249247989,5
2463,-0.146516692114977,51.39925722730129,5
14094,-0.146512686517691,51.6309210139537,5
8006,-0.146458988462534,51.516555498716706,5
2571,-0.14639821332153502,51.402187858648794,5
14174,-0.14639322143486902,51.633851528816,5
8161,-0.146340007961587,51.519486070964,5
2683,-0.146279714544178,51.405118488325,5
14241,-0.1462737361152,51.6367820420084,5
8316,-0.14622100734863902,51.5224166415406,5
2798,-0.146161195778457,51.40804911632999,5
14304,-0.14615423055414903,51.639712553530906,5
8471,-0.14610198661919901,51.525347210446704,5
2913,-0.146042657019926,51.4109797426639,5
14363,-0.14603470474718697,51.642643063383396,5
8629,-0.145982945768775,51.5282777776822,5
3028,-0.145924098264137,51.4139103673265,5
14421,-0.14591515868977697,51.645573571566,5
8787,-0.14586388479287699,51.5312083432471,5
3144,-0.14580551950663698,51.416840990317795,5
14472,-0.145795592377382,51.6485040780786,5
8947,-0.145744803687009,51.5341389071414,5
52,-0.14574009660750697,51.3024715110979,5
3263,-0.14568692074297598,51.419771611638005,5
14522,-0.145676005805466,51.6514345829212,5
9108,-0.145625702446678,51.537069469364994,5
78,-0.14562197735132001,51.305402189887104,5
3383,-0.14556830196870302,51.42270223128679,5
14571,-0.14555639896949,51.654365086093904,5
9269,-0.145506581067388,51.540000029918005,5
105,-0.145503838207176,51.3083328670045,5
3507,-0.145449663179361,51.4256328492644,5
14616,-0.145436771864912,51.6572955875966,5
9431,-0.14538743954464,51.5429305888004,5
135,-0.145385679170663,51.31126354245011,5
3633,-0.14533100437049498,51.4285634655708,5
14659,-0.14531712448719297,51.6602260874292,5
9597,-0.145268277873936,51.5458611460122,5
167,-0.145267500237366,51.314194216223704,5
3762,-0.14521232553765098,51.431494080205795,5
14702,-0.145197456831788,51.6631565855919,5
200,-0.145149301402871,51.317124888325395,5
9763,-0.145149096050775,51.5487917015533,5
3891,-0.145093626676367,51.4344246931695,5
14742,-0.14507776889415197,51.6660870820846,5
232,-0.14503108266276,51.32005555875521,5
9936,-0.145029894070654,51.5517222554237,5
4022,-0.144974907782184,51.437355304462,5
14778,-0.144958060669742,51.6690175769073,5
269,-0.144912844012616,51.322986227513105,5
10109,-0.144910671929073,51.5546528076234,5
4155,-0.144856168850643,51.4402859140831,5
14813,-0.14483833215400801,51.6719480700599,5
313,-0.14479458544801901,51.325916894599104,5
10282,-0.144791429621524,51.557583358152506,5
4288,-0.14473740987727898,51.4432165220329,5
14847,-0.14471858334240198,51.6748785615425,5
364,-0.144676306964548,51.3288475600131,5
10454,-0.14467216714350198,51.5605139070109,5
4423,-0.14461863085763,51.446147128311395,5
14880,-0.144598814230374,51.677809051355105,5
419,-0.14455800855778198,51.33177822375521,5
10626,-0.144552884490502,51.5634444541985,5
4557,-0.144499831787231,51.449077732918504,5
14912,-0.14447902481337302,51.6807395394976,5
481,-0.14443969022329597,51.3347088858253,5
10796,-0.144433581658013,51.5663749997155,5
4694,-0.14438101266161601,51.4520083358543,5
14944,-0.14435921508684502,51.68367002597,5
549,-0.14432135195666798,51.3376395462234,5
10966,-0.14431425864152497,51.569305543561704,5
4836,-0.144262173476315,51.4549389371188,5
621,-0.14420299375346898,51.3405702049496,5
11137,-0.144194915436527,51.572236085737295,5
4982,-0.14414331422686,51.4578695367118,5
699,-0.14408461560927302,51.34350086200379,5
11305,-0.144075552038506,51.5751666262421,5
5131,-0.144024434908781,51.4608001346335,5
778,-0.143966217519651,51.346431517385994,5
11471,-0.143956168442948,51.5780971650761,5
5283,-0.143905535517604,51.463730730883896,5
858,-0.143847799480173,51.349362171096104,5
11638,-0.14383676464533698,51.581027702239396,5
5434,-0.14378661604885998,51.4666613254628,5
939,-0.14372936148640802,51.3522928231343,5
11804,-0.14371734064115602,51.58395823773189,5
5586,-0.14366767649807,51.46959191837029,5
1023,-0.143610903533922,51.355223473500395,5
11971,-0.143597896425887,51.5868887715536,5
5738,-0.14354871686075898,51.4725225096064,5
1109,-0.14349242561828102,51.3581541221945,5
12137,-0.14347843199501098,51.58981930370461,5
5890,-0.143429737132451,51.475453099171105,5
1195,-0.143373927735049,51.3610847692166,5
12302,-0.143358947344005,51.5927498341848,5
6041,-0.14331073730866598,51.478383687064294,5
1285,-0.143255409879792,51.3640154145666,5
12466,-0.14323944246834802,51.5956803629942,5
6192,-0.14319171738492498,51.4813142732862,5
1377,-0.143136872048069,51.366946058244494,5
12629,-0.143119917363514,51.5986108901328,5
6344,-0.14307267735674498,51.4842448578365,5
1469,-0.14301831423544,51.369876700250394,5
12793,-0.14300037202498098,51.6015414156005,5
6495,-0.14295361721964403,51.4871754407154,5
1563,-0.142899736437466,51.3728073405842,5
12957,-0.142880806448219,51.6044719393975,5
6647,-0.142834536969138,51.490106021922905,5
1656,-0.14278113864970401,51.3757379792459,5
13121,-0.142761220628702,51.6074024615236,5
6798,-0.14271543660074,51.4930366014588,5
1755,-0.14266252086770997,51.3786686162354,5
13273,-0.14264161456189903,51.6103329819788,5
6946,-0.142596316109965,51.4959671793233,5
1853,-0.14254388308704,51.3815992515529,5
13411,-0.142521988243281,51.613263500763296,5
7094,-0.142477175492323,51.4988977555163,5
1952,-0.142425225303245,51.3845298851983,5
13541,-0.142402341668314,51.61619401787679,5
7243,-0.142358014743326,51.501828330037796,5
2051,-0.14230654751188002,51.3874605171715,5
13669,-0.142282674832466,51.6191245333195,5
7392,-0.142238833858481,51.504758902887794,5
2153,-0.142187849708495,51.3903911474726,5
13789,-0.1421629877312,51.622055047091294,5
7545,-0.14211963283329598,51.5076894740662,5
2256,-0.14206913188864,51.3933217761016,5
13899,-0.14204328035998,51.6249855591923,5
7699,-0.142000411663278,51.510620043573105,5
2360,-0.141950394047862,51.3962524030584,5
14003,-0.14192355271426998,51.627916069622295,5
7852,-0.141881170343932,51.5135506114085,5
2464,-0.14183163618170902,51.399183028343,5
14095,-0.141803804789528,51.630846578381394,5
8007,-0.141761908870759,51.5164811775724,5
2572,-0.14171285828572597,51.4021136519555,5
14175,-0.141684036581216,51.633777085469596,5
8162,-0.14164262723926402,51.5194117420646,5
2684,-0.141594060355457,51.405044273895705,5
14242,-0.14156424808479098,51.6367075908869,5
8317,-0.141523325444946,51.5223423048853,5
2799,-0.141475242386446,51.4079748941638,5
14305,-0.14144443929570902,51.63963809463329,5
8472,-0.141404003483304,51.5252728660345,5
2914,-0.141356404374232,51.4109055127596,5
14364,-0.141324610209426,51.642568596708706,5
8630,-0.141284661349837,51.528203425512,5
3029,-0.141237546314357,51.4138361296833,5
14422,-0.141204760821395,51.6454990971132,5
29,-0.141183299522561,51.2994667075453,5
8788,-0.141165299040041,51.53113398331801,5
3145,-0.141118668202359,51.416766744934705,5
14473,-0.14108489112706898,51.6484295958467,5
53,-0.141064902757703,51.3023973802854,5
8948,-0.14104591654941,51.534064539452295,5
3264,-0.14099977003377498,51.4196973585139,5
14523,-0.14096500112189903,51.6513600929093,5
79,-0.14094648605930898,51.3053280513526,5
9109,-0.14092651387344002,51.5369950939151,5
3384,-0.140880851804142,51.4226279704209,5
14572,-0.140845090801335,51.6542905883008,5
106,-0.140828049422958,51.3082587207469,5
9270,-0.140807091007623,51.5399256467062,5
3508,-0.14076191350899403,51.4255585806555,5
14617,-0.140725160160823,51.6572210820215,5
136,-0.140709592844226,51.3111893884684,5
9432,-0.14068764794744698,51.5428561978257,5
3634,-0.14064295514386402,51.428489189218,5
14660,-0.140605209195814,51.6601515740711,5
168,-0.14059111631868698,51.314120054517005,5
9598,-0.140568184688406,51.5457867472735,5
3763,-0.140523976704284,51.43141979610821,5
14703,-0.14048523790175,51.6630820644497,5
201,-0.140472619841917,51.31705071889271,5
9764,-0.140448701225984,51.548717295049705,5
3892,-0.140404978185785,51.4343504013261,5
14743,-0.140365246274075,51.6660125531573,5
233,-0.14035410340948598,51.3199813815955,5
9937,-0.140329197555671,51.55164784115421,5
4023,-0.14028595958389498,51.4372810048717,5
14779,-0.140245234308233,51.6689430401939,5
270,-0.140235567016965,51.322912042625504,5
10110,-0.140209673672952,51.5545783855871,5
4156,-0.140166920894143,51.440211606745,5
14814,-0.140125201999666,51.6718735255594,5
314,-0.14011701065992402,51.325842701982495,5
10283,-0.140090129573309,51.55750892834829,5
4289,-0.140047862112055,51.443142206946,5
14848,-0.14000514934381197,51.674804009253904,5
365,-0.139998434333932,51.328773359666606,5
10455,-0.13997056525222698,51.5604394694378,5
4424,-0.139928783233154,51.44607280547461,5
14881,-0.139885076336109,51.6777344912774,5
420,-0.139879838034556,51.33170401567779,5
10627,-0.139850980705186,51.5633700088556,5
4558,-0.13980968425296803,51.449003402331,5
14913,-0.139764982971996,51.6806649716298,5
482,-0.13976122175736,51.334634670016,5
10797,-0.139731375927666,51.5663005466018,5
4695,-0.139690565167017,51.451933997515,5
14945,-0.13964486924690803,51.6835954503112,5
550,-0.139642585497909,51.33756532268129,5
10967,-0.13961175091514702,51.569231082676204,5
4837,-0.13957142597082,51.454864591026706,5
14971,-0.13952473515627897,51.6865259273215,5
622,-0.13952392925176502,51.340495973673605,5
11138,-0.139492105663104,51.5721616170789,5
4983,-0.1394522666599,51.457795182866,5
700,-0.139405253014491,51.343426622993,5
11306,-0.139372440167015,51.5750921498098,5
5132,-0.139333087229773,51.460725773033,5
779,-0.139286556781647,51.3463572706394,5
11472,-0.139252754422352,51.578022680869,5
5284,-0.139213887675956,51.463656361527605,5
859,-0.13916784054879,51.349287916612795,5
11639,-0.13913304842458898,51.5809532102565,5
5435,-0.139094667993966,51.4665869483498,5
940,-0.139049104311479,51.35221856091311,5
11805,-0.139013322169199,51.5838837379722,5
5587,-0.138975428179315,51.469517533499605,5
1024,-0.13893034806527,51.3551492035405,5
11972,-0.13889357565165,51.586814264016105,5
5739,-0.13885616822751698,51.472448116977,5
1110,-0.138811571805715,51.358079844494895,5
12138,-0.138773808867413,51.5897447883883,5
5891,-0.138736888134083,51.475378698781995,5
1196,-0.13869277552837198,51.361010483776205,5
12303,-0.138654021811953,51.5926753110886,5
6042,-0.13861758789452402,51.4783092789145,5
1286,-0.13857395922879,51.3639411213845,5
12467,-0.138534214480738,51.59560583211721,5
6193,-0.13849826750434602,51.4812398573747,5
1378,-0.13845512290251902,51.36687175731979,5
12630,-0.138414386869232,51.598536351473996,5
6345,-0.13837892695905898,51.4841704341624,5
1470,-0.138336266545111,51.369802391582006,5
12794,-0.138294538972899,51.601466869159005,5
6496,-0.138259566254168,51.48710100927771,5
1564,-0.13821739015211099,51.372733024171104,5
12958,-0.138174670787199,51.6043973851721,5
6648,-0.138140185385177,51.4900315827205,5
1657,-0.138098493719068,51.3756636550871,5
13122,-0.138054782307595,51.6073278995134,5
6799,-0.13802078434758802,51.4929621544908,5
1756,-0.137979577241526,51.3785942843301,5
13274,-0.137934873529544,51.610258412182894,5
6947,-0.13790136313690501,51.4958927245887,5
1854,-0.137860640715029,51.381524911899994,5
13412,-0.137814944448505,51.6131889231805,5
7095,-0.13778192174862697,51.4988232930141,5
1953,-0.137741684135118,51.384455537796796,5
13542,-0.13769499505993302,51.616119432506295,5
7244,-0.137662460178255,51.5017538597669,5
2052,-0.13762270749733702,51.3873861620204,5
13670,-0.137575025359285,51.61904994016021,5
7393,-0.137542978421284,51.5046844248473,5
2154,-0.137503710797224,51.39031678457089,5
13790,-0.137455035342012,51.6219804461422,5
7546,-0.13742347647321002,51.507614988255206,5
2257,-0.137384694030317,51.3932474054484,5
13900,-0.137335025003566,51.624910950452396,5
7700,-0.13730395432953,51.5105455499905,5
2361,-0.137265657192155,51.396178024652606,5
14004,-0.137214994339401,51.6278414530906,5
7853,-0.137184411985737,51.513476110053304,5
2465,-0.137146600278272,51.399108642183705,5
14096,-0.137094943344965,51.630771954056996,5
8008,-0.13706484943732197,51.5164066684436,5
2573,-0.137027523284202,51.402039258041704,5
14176,-0.13697487201570402,51.633702453351404,5
8163,-0.136945266679776,51.519337225161294,5
2685,-0.136908426205479,51.4049698722264,5
14243,-0.136854780347067,51.636632950973905,5
8318,-0.136825663708589,51.5222677802065,5
2800,-0.136789309037635,51.407900484738,5
14306,-0.136734668334498,51.6395634469245,5
8473,-0.136706040519248,51.5251983335791,5
2915,-0.136670171776199,51.4108310955764,5
14365,-0.136614535973439,51.642493941203206,5
8631,-0.136586397107241,51.5281288852791,5
3030,-0.1365510144167,51.4137617047416,5
14423,-0.136494383259337,51.6454244338099,5
8789,-0.136466733468052,51.5310594353065,5
3146,-0.13643183695466699,51.4166923122336,5
54,-0.13638972884146,51.3023230629155,5
14474,-0.13637421018762802,51.64835492474461,5
8949,-0.13634704959716498,51.5339899836613,5
3265,-0.13631263938562402,51.4196229180524,5
80,-0.136271014705282,51.305253726241205,5
14524,-0.136254016753754,51.6512854140074,5
9110,-0.136227345490062,51.5369205303435,5
3385,-0.136193421705096,51.422553522197894,5
107,-0.13615228058114698,51.30818438789311,5
14573,-0.136133802953154,51.6542159015981,5
9271,-0.136107621142226,51.5398510753531,5
3509,-0.136074183908608,51.4254841246702,5
137,-0.136033526464621,51.311115047871105,5
14618,-0.13601356878126197,51.657146387517,5
9433,-0.135987876549135,51.5427816186901,5
3635,-0.135954925991681,51.428414725469295,5
169,-0.135914752351266,51.3140457061753,5
14661,-0.135893314233516,51.6600768717638,5
9599,-0.135868111706267,51.5457121603545,5
3764,-0.135835647949837,51.431345324595,5
202,-0.135795958236649,51.316976362805605,5
14704,-0.135773039305348,51.663007354338596,5
9765,-0.135748326609099,51.5486427003461,5
3893,-0.13571634977859198,51.4342759220475,5
234,-0.135677144116326,51.319907017762006,5
14744,-0.135652743992192,51.665937835241394,5
9938,-0.135628521253108,51.5515732386652,5
4024,-0.135597031473468,51.437206517826795,5
271,-0.135558309985859,51.322837671044596,5
14780,-0.135532428289479,51.6688683144722,5
10111,-0.135508695633766,51.5545037753116,5
4157,-0.135477693029978,51.44013711193279,5
315,-0.13543945584080802,51.325768322653296,5
14815,-0.135412092192637,51.671798792031005,5
10284,-0.135388849746547,51.5574343102853,5
4290,-0.13535833444364,51.4430677043654,5
366,-0.13532058167672803,51.32869897258799,5
14849,-0.135291735697097,51.6747292679177,5
10456,-0.135268983586922,51.56036484358629,5
4425,-0.13523895570996602,51.445998295124795,5
421,-0.135201687489175,51.331629620848894,5
14882,-0.13517135879828301,51.6776597421324,5
10628,-0.135149097150361,51.5632953752147,5
4559,-0.13511955682447,51.448928884210794,5
483,-0.13508277327370402,51.3345602674358,5
14914,-0.13505096149162402,51.680590214675,5
10798,-0.13502919043233302,51.5662259051703,5
4696,-0.135000137782661,51.4518594716235,5
551,-0.134963839025868,51.3374909123488,5
14946,-0.13493054377254,51.6835206855455,5
10968,-0.134909263428305,51.56915643345321,5
4838,-0.13488069858005,51.4547900573629,5
623,-0.134844884741219,51.340421555587795,5
14972,-0.13481010563645698,51.686451154744,5
11139,-0.13478931613374098,51.5720869600634,5
4984,-0.134761239212146,51.4577206414289,5
701,-0.134725910415306,51.3433521971529,5
11307,-0.13466934854410903,51.5750174850009,5
5133,-0.134641759674455,51.4606512238216,5
780,-0.13460691604368,51.346282837044,5
11473,-0.134549360654869,51.5779480082656,5
5285,-0.134522259962481,51.4635818045409,5
860,-0.134487901621887,51.3492134752612,5
11640,-0.134429352461483,51.5808785298576,5
5436,-0.134402740071732,51.4665123835869,5
941,-0.134368867145474,51.3521441118044,5
11806,-0.13430932395941197,51.583809049776896,5
5588,-0.13428319999770802,51.4694429609594,5
1025,-0.134249812609987,51.355074746673495,5
11973,-0.134189275144114,51.5867395680234,5
5740,-0.134163639735911,51.4723735366586,5
1111,-0.134130738010967,51.35800537986871,5
12139,-0.13406920601105002,51.5896700845971,5
5892,-0.134044059281841,51.4753041106843,5
1197,-0.13401164334395801,51.360936011389896,5
12304,-0.133949116555671,51.592600599498,5
6043,-0.133924458630998,51.478234683036696,5
1287,-0.133892528604501,51.363866641237,5
12468,-0.133829006773434,51.5955311127261,5
6194,-0.133804837778879,51.4811652537156,5
1379,-0.13377339378813402,51.36679726941011,5
12631,-0.133708876659792,51.5984616242814,5
6346,-0.133685196720978,51.4840958227211,5
1471,-0.133654238890398,51.36972789590921,5
12795,-0.133588726210197,51.601392134163895,5
6497,-0.13356553545279198,51.4870263900532,5
1565,-0.13353506390682698,51.372658520734205,5
12959,-0.133468555420098,51.6043226423736,5
6649,-0.133445853969812,51.4899569557118,5
1658,-0.13341586883295697,51.3755891438852,5
13123,-0.13334836428494698,51.6072531489105,5
6800,-0.133326152267531,51.49288751969689,5
1757,-0.13329665366432303,51.37851976536199,5
13275,-0.13322815280019099,51.6101836537745,5
6948,-0.13320643034144,51.4958180820086,5
1855,-0.133177418396456,51.3814503851648,5
13413,-0.133107920961274,51.61311415696571,5
7096,-0.13308668818702699,51.4987486426468,5
1954,-0.13305816302488901,51.384381003293505,5
13543,-0.132987668763642,51.616044658484,5
7245,-0.13296692579978098,51.5016792016115,5
2053,-0.132938887545151,51.387311619748104,5
13671,-0.132867396202739,51.6189751583294,5
7394,-0.132847143175187,51.5046097589027,5
2155,-0.13281959195277102,51.3902422345286,5
13791,-0.13274710327400802,51.621905656502,5
7547,-0.13272734030872999,51.5075403145204,5
2258,-0.132700276243277,51.393172847635,5
13901,-0.132626789972887,51.6248361530017,5
7701,-0.132607517195895,51.5104708684646,5
2362,-0.132580940412195,51.3961034590672,5
14005,-0.132506456294819,51.627766647828395,5
7854,-0.132487673832163,51.51340142073521,5
2466,-0.132461584455047,51.399034068825294,5
14097,-0.132386102235238,51.63069714098229,5
8009,-0.132367810213014,51.51633197133229,5
2574,-0.132342208367358,51.401964676909294,5
14177,-0.132265727789583,51.633627632463295,5
8164,-0.132247926333929,51.5192625202559,5
2686,-0.13222281214465,51.4048952833191,5
14244,-0.132145332953288,51.636558122271296,5
8319,-0.132128022190385,51.522193067505896,5
2801,-0.13210339578244198,51.4078258880547,5
14307,-0.13202491772178698,51.639488610406396,5
8474,-0.13200809777786,51.5251236130824,5
2916,-0.131983959276254,51.4107564911161,5
14366,-0.131904482090513,51.6424190968686,5
8632,-0.131888153091826,51.52805415698529,5
3031,-0.13186450262160498,51.413687092503395,5
30,-0.131833566444773,51.2993179017505,5
14424,-0.131784026054897,51.645349581657804,5
8790,-0.131768188127761,51.5309846992145,5
3147,-0.13174502581400901,51.4166176922164,5
55,-0.131714574908753,51.3022485589902,5
14475,-0.131663549610366,51.648280064774106,5
8950,-0.131648202881135,51.533915239770295,5
3266,-0.131625528848982,51.4195482902552,5
81,-0.13159556333922398,51.305179214555,5
14525,-0.131543052752351,51.65121054621739,5
9111,-0.131528197347419,51.5368457786523,5
3386,-0.131506011722037,51.4224788866198,5
108,-0.13147653173174,51.308109868444994,5
14574,-0.131422535476277,51.6541410259877,5
9272,-0.131408171522085,51.5397763158608,5
3510,-0.131386474428688,51.425409481310204,5
138,-0.13135748008185602,51.31104052066011,5
14619,-0.13130199777756899,51.657071504084996,5
9434,-0.131288125400598,51.5427068513957,5
3636,-0.131266916964443,51.4283400743264,5
170,-0.131238408385124,51.31397117120051,5
14662,-0.13118143965165302,51.6600019805093,5
9600,-0.131168058978428,51.5456373852569,5
3765,-0.131147339324814,51.43127066566829,5
203,-0.13111931663709697,51.316901820066,5
14705,-0.13106086109394902,51.6629324552606,5
9766,-0.131047972251038,51.548567917444494,5
3894,-0.13102774150530802,51.4342012553359,5
235,-0.131000204833324,51.3198324672566,5
14745,-0.13094026209988,51.665862928338896,5
9939,-0.13092786521389402,51.5514984479584,5
4025,-0.130908123501431,51.4371318433293,5
272,-0.130881072969353,51.32276311277229,5
14781,-0.130819642664865,51.6687933997442,5
10112,-0.13080773786245697,51.554428976798704,5
4158,-0.130788485308689,51.4400624296484,5
316,-0.130761921040732,51.325693756613205,5
14816,-0.130699002784322,51.671723869476395,5
10285,-0.13068759019219098,51.5573595039653,5
4291,-0.13066882692258802,51.4429930142932,5
367,-0.13064274904300802,51.328624398779205,5
14850,-0.130578342453667,51.6746543375356,5
10457,-0.13056742219855302,51.5602900294582,5
4426,-0.130549148338626,51.4459235972637,5
422,-0.130523556971725,51.3315550392703,5
14883,-0.130457661668317,51.677584803921796,5
10629,-0.130447233877004,51.5632205532774,5
4560,-0.130429449552309,51.44885417855989,5
484,-0.130404344822426,51.3344856780865,5
14915,-0.13033696042368598,51.6805152686349,5
